
$BNRDD,3079,2018-05-21T07:52:34Z,47,7,171,A,5458.0202,N,00137.0147,W,50.50,A,6,117*59
$BNRDD,3079,2018-05-21T07:52:39Z,47,1,172,A,5458.0199,N,00137.0171,W,45.80,A,6,123*5B
$BNRDD,3079,2018-05-21T07:52:44Z,47,3,175,A,5458.0208,N,00137.0141,W,53.90,A,6,139*51
$BNRDD,3079,2018-05-21T07:52:49Z,45,3,178,A,5458.0234,N,00137.0131,W,54.10,A,6,116*59
$BNRDD,3079,2018-05-21T07:52:54Z,42,0,178,A,5458.0266,N,00137.0171,W,50.90,A,6,155*59
$BNRDD,3079,2018-05-21T07:52:59Z,42,2,180,A,5458.0301,N,00137.0210,W,48.40,A,6,155*51
$BNRDD,3079,2018-05-21T07:53:04Z,40,3,183,A,5458.0330,N,00137.0241,W,43.70,A,6,123*57
$BNRDD,3079,2018-05-21T07:53:09Z,41,2,185,A,5458.0363,N,00137.0250,W,43.90,A,6,123*54
$BNRDD,3079,2018-05-21T07:53:14Z,38,4,189,A,5458.0373,N,00137.0203,W,48.50,A,6,123*5C
$BNRDD,3079,2018-05-21T07:53:19Z,38,4,193,A,5458.0393,N,00137.0149,W,52.40,A,6,123*53
$BNRDD,3079,2018-05-21T07:53:24Z,35,1,194,A,5458.0432,N,00137.0114,W,50.60,A,6,123*56
$BNRDD,3079,2018-05-21T07:53:29Z,33,3,197,A,5458.0475,N,00137.0083,W,49.90,A,6,123*57
